brand,model,year,median_price,count
AUDI,A4,1998.0,68000.0,1
AUDI,A4,2020.0,1690000.0,1
AUDI,A5,2019.0,1190000.0,1
AUDI,A5,2020.0,1398000.0,1
AUDI,Q5,2012.0,438000.0,1
AUDI,Q7,2017.0,1599000.0,1
AUDI,RS4,2015.0,4350000.0,1
AUDI,TT,2016.0,12990000.0,1
AUDI,TT,2022.0,2190000.0,1
AUDI,TT,2023.0,3790000.0,1
AUDI,UNKNOWN,2010.0,389000.0,1
BENTLEY,FLYING SPUR,2022.0,11890000.0,1
BENZ,A-CLASS,2015.0,477000.0,1
BENZ,A-CLASS,2020.0,999000.0,1
BENZ,A-CLASS,2022.0,1390000.0,1
BENZ,A-CLASS,2023.0,1590000.0,1
BENZ,B-CLASS,2009.0,399000.0,1
BENZ,B-CLASS,2013.0,599000.0,1
BENZ,C-CLASS,2006.0,229000.0,1
BENZ,C-CLASS,2007.0,199000.0,1
BENZ,C-CLASS,2011.0,328000.0,2
BENZ,C-CLASS,2012.0,339000.0,1
BENZ,C-CLASS,2013.0,449000.0,4
BENZ,C-CLASS,2015.0,789000.0,1
BENZ,C-CLASS,2016.0,628000.0,3
BENZ,C-CLASS,2017.0,927000.0,4
BENZ,C-CLASS,2018.0,724500.0,2
BENZ,C-CLASS,2019.0,1425000.0,3
BENZ,C-CLASS,2020.0,1590000.0,3
BENZ,C-CLASS,2021.0,1370000.0,2
BENZ,C-CLASS,2023.0,1990000.0,1
BENZ,CLA-CLASS,2017.0,744500.0,2
BENZ,CLS-CLASS,2013.0,729000.0,2
BENZ,CLS-CLASS,2016.0,1488000.0,1
BENZ,CLS-CLASS,2022.0,3500000.0,1
BENZ,E-CLASS,1999.0,135000.0,1
BENZ,E-CLASS,2005.0,260000.0,2
BENZ,E-CLASS,2006.0,349000.0,1
BENZ,E-CLASS,2008.0,278000.0,1
BENZ,E-CLASS,2010.0,584000.0,4
BENZ,E-CLASS,2011.0,629000.0,5
BENZ,E-CLASS,2012.0,689000.0,3
BENZ,E-CLASS,2013.0,558000.0,1
BENZ,E-CLASS,2014.0,769000.0,5
BENZ,E-CLASS,2015.0,549000.0,3
BENZ,E-CLASS,2016.0,749000.0,2
BENZ,E-CLASS,2017.0,962000.0,2
BENZ,E-CLASS,2018.0,990000.0,3
BENZ,E-CLASS,2019.0,899000.0,1
BENZ,E-CLASS,2020.0,1190000.0,2
BENZ,E-CLASS,2021.0,1590000.0,1
BENZ,E-CLASS,2024.0,2299000.0,1
BENZ,EQS-CLASS,2023.0,3240000.0,2
BENZ,GLA-CLASS,2014.0,575000.0,1
BENZ,GLA-CLASS,2015.0,548000.0,1
BENZ,GLA-CLASS,2018.0,859000.0,2
BENZ,GLA-CLASS,2019.0,859000.0,2
BENZ,GLA-CLASS,2020.0,839000.0,2
BENZ,GLA-CLASS,2021.0,685000.0,2
BENZ,GLC-CLASS,2019.0,1550000.0,3
BENZ,GLC-CLASS,2022.0,2090000.0,1
BENZ,GLC-CLASS,2024.0,2990000.0,1
BENZ,GLE-CLASS,2022.0,2398000.0,2
BENZ,ML-CLASS,2004.0,329000.0,1
BENZ,S-CLASS,1997.0,188000.0,1
BENZ,S-CLASS,2007.0,677000.0,2
BENZ,S-CLASS,2014.0,890000.0,1
BENZ,S-CLASS,2015.0,1299000.0,1
BENZ,S-CLASS,2018.0,1790000.0,1
BENZ,S-CLASS,2024.0,9290000.0,1
BENZ,S-CLASS,2025.0,9290000.0,1
BENZ,SLK-CLASS,2008.0,728000.0,1
BENZ,SPRINTER,2017.0,2090000.0,2
BENZ,VITO,2007.0,359000.0,1
BENZ,VITO,2024.0,2590000.0,1
BMW,116 I,2013.0,337500.0,1
BMW,116 I,2014.0,355500.0,3
BMW,116 I,2015.0,381250.0,2
BMW,118 I,2015.0,431250.0,2
BMW,118 I,2016.0,461000.0,2
BMW,118 I,2017.0,493500.0,1
BMW,118 I,2018.0,558250.0,2
BMW,118 I,2019.0,623500.0,1
BMW,118 I,2020.0,827000.0,1
BMW,120D,2009.0,428500.0,1
BMW,120D,2010.0,448500.0,1
BMW,218 I,2015.0,381250.0,2
BMW,218 I,2016.0,418250.0,2
BMW,218 I,2017.0,447750.0,2
BMW,218 I,2020.0,859500.0,1
BMW,218CI,2015.0,533500.0,1
BMW,218CI,2016.0,604000.0,1
BMW,218CI,2017.0,673500.0,1
BMW,218I,2018.0,4590000.0,1
BMW,220 I,2014.0,633750.0,2
BMW,220 I,2015.0,711750.0,2
BMW,220 I,2020.0,924500.0,1
BMW,220 I,2021.0,1007000.0,2
BMW,220 I,2022.0,1088500.0,2
BMW,220I,2022.0,10990000.0,1
BMW,225 I,2014.0,633750.0,2
BMW,225 I,2015.0,711750.0,2
BMW,225 I,2020.0,924500.0,1
BMW,225 I,2021.0,1007000.0,2
BMW,225 I,2022.0,1088500.0,2
BMW,318 I,2007.0,285000.0,1
BMW,318 I,2008.0,291250.0,2
BMW,318 I,2009.0,222750.0,2
BMW,318 I,2010.0,210000.0,1
BMW,318 I,2011.0,254000.0,1
BMW,318 I,2012.0,264500.0,1
BMW,320 D,2015.0,565000.0,5
BMW,320 D,2016.0,653500.0,5
BMW,320 D,2017.0,755500.0,5
BMW,320 D,2018.0,824000.0,5
BMW,320 D,2019.0,902500.0,5
BMW,320 D,2020.0,1031500.0,5
BMW,320 D,2021.0,1167750.0,2
BMW,320 D,2022.0,1270500.0,1
BMW,320 I,2010.0,246500.0,1
BMW,320 I,2011.0,267000.0,1
BMW,320 I,2012.0,350500.0,4
BMW,320 I,2013.0,370500.0,3
BMW,320 I,2014.0,410500.0,3
BMW,320 I,2015.0,452000.0,5
BMW,320 I,2016.0,501500.0,3
BMW,320 I,2017.0,535000.0,2
BMW,320CI,2008.0,832250.0,2
BMW,320CI,2009.0,735250.0,2
BMW,320CI,2010.0,588000.0,2
BMW,320CI,2011.0,661500.0,2
BMW,320CI,2012.0,734250.0,2
BMW,320CI,2013.0,846250.0,2
BMW,320D,2017.0,9990000.0,1
BMW,320D,2018.0,8640000.0,2
BMW,320LI,2021.0,1156000.0,1
BMW,320LI,2022.0,1303500.0,1
BMW,325 D,2014.0,603000.0,1
BMW,325 D,2015.0,653000.0,1
BMW,325 I,2007.0,315500.0,1
BMW,325 I,2008.0,328000.0,1
BMW,325 I,2010.0,327000.0,1
BMW,325 I,2011.0,357500.0,1
BMW,325 I,2012.0,387000.0,1
BMW,325CI,2007.0,850500.0,2
BMW,325CI,2008.0,858250.0,4
BMW,325CI,2009.0,744000.0,3
BMW,325CI,2010.0,674500.0,3
BMW,325CI,2011.0,770500.0,2
BMW,325CI,2012.0,813750.0,2
BMW,328 I,2012.0,408500.0,1
BMW,328 I,2013.0,447000.0,1
BMW,328 I,2014.0,488500.0,1
BMW,328 I,2015.0,526500.0,1
BMW,330 E,2016.0,588500.0,2
BMW,330 E,2017.0,586250.0,4
BMW,330 E,2018.0,598500.0,4
BMW,330 E,2019.0,638750.0,2
BMW,330 E,2020.0,1110500.0,1
BMW,330 E,2021.0,1119000.0,3
BMW,330 E,2022.0,1170250.0,2
BMW,330 I,2007.0,437500.0,2
BMW,330 I,2008.0,443500.0,2
BMW,330 I,2015.0,663500.0,1
BMW,330 I,2016.0,723000.0,1
BMW,330 I,2019.0,1143500.0,1
BMW,330 I,2020.0,1259000.0,1
BMW,330I,2019.0,960000.0,1
BMW,330LI,2021.0,1198000.0,1
BMW,330LI,2022.0,1327000.0,1
BMW,335CI,2007.0,1219500.0,1
BMW,335CI,2008.0,1198000.0,1
BMW,335CI,2009.0,975000.0,1
BMW,335CI,2010.0,930500.0,1
BMW,340 I,2007.0,1219500.0,1
BMW,340 I,2008.0,1198000.0,1
BMW,340 I,2009.0,975000.0,1
BMW,340 I,2010.0,930500.0,1
BMW,420CI,2014.0,897000.0,5
BMW,420CI,2015.0,1063500.0,5
BMW,420CI,2016.0,1170500.0,5
BMW,420D,2013.0,812500.0,2
BMW,420D,2014.0,974000.0,5
BMW,420D,2015.0,1045000.0,5
BMW,420D,2016.0,1102000.0,5
BMW,420D,2017.0,1164000.0,3
BMW,420I,2014.0,9900000.0,1
BMW,428I,2014.0,1010000.0,1
BMW,428I,2015.0,1049500.0,1
BMW,428I,2016.0,1170500.0,1
BMW,430 I,2017.0,1226000.0,4
BMW,430 I,2018.0,1313000.0,4
BMW,430 I,2019.0,1446500.0,4
BMW,430 I,2020.0,1589000.0,5
BMW,430 I,2021.0,1855000.0,1
BMW,430 I,2022.0,2176750.0,2
BMW,430I,2018.0,12990000.0,1
BMW,520 D,2015.0,662000.0,2
BMW,520 D,2016.0,698250.0,2
BMW,520 D,2017.0,881750.0,4
BMW,520 D,2018.0,1004000.0,3
BMW,520 D,2019.0,1074000.0,1
BMW,520 D,2020.0,1120000.0,1
BMW,520 D,2021.0,1743500.0,2
BMW,520 D,2022.0,1915250.0,2
BMW,520 I,2012.0,524500.0,2
BMW,520 I,2013.0,470500.0,1
BMW,520 I,2014.0,514000.0,2
BMW,520 I,2015.0,553500.0,1
BMW,520 I,2016.0,599500.0,1
BMW,520D,2012.0,9900000.0,1
BMW,520D,2016.0,7145000.0,2
BMW,520D,2017.0,8990000.0,1
BMW,523 I,2007.0,358750.0,2
BMW,523 I,2008.0,364500.0,1
BMW,523 I,2009.0,294500.0,1
BMW,523 I,2010.0,326000.0,3
BMW,523 I,2011.0,362500.0,2
BMW,523 I,2012.0,396250.0,2
BMW,525 D,2010.0,393000.0,1
BMW,525 D,2011.0,426000.0,1
BMW,525 D,2012.0,453250.0,2
BMW,525 D,2013.0,488500.0,1
BMW,525 D,2014.0,512500.0,3
BMW,525 D,2015.0,503250.0,2
BMW,525 D,2016.0,661500.0,3
BMW,525 D,2017.0,732750.0,2
BMW,525 I,2007.0,405000.0,2
BMW,525 I,2008.0,426250.0,2
BMW,525 I,2009.0,364250.0,2
BMW,525 I,2010.0,303000.0,2
BMW,528 I,2012.0,445750.0,2
BMW,528 I,2013.0,473500.0,2
BMW,528 I,2014.0,592000.0,4
BMW,528 I,2015.0,673000.0,2
BMW,528 I,2016.0,686000.0,2
BMW,528 I,2017.0,728000.0,2
BMW,530 D,2010.0,757000.0,1
BMW,530 D,2011.0,828500.0,1
BMW,530 D,2012.0,894500.0,1
BMW,530 E,2017.0,831250.0,2
BMW,530 E,2018.0,829000.0,3
BMW,530 E,2019.0,870000.0,3
BMW,530 E,2020.0,911000.0,3
BMW,530 E,2021.0,1296000.0,4
BMW,530 E,2022.0,1476250.0,2
BMW,530 I,2007.0,467500.0,1
BMW,530 I,2017.0,1026500.0,1
BMW,530 I,2018.0,1333750.0,2
BMW,530 I,2019.0,1574000.0,1
BMW,530 I,2020.0,1747000.0,1
BMW,530E,2021.0,9590000.0,1
BMW,530I,2019.0,772000.0,2
BMW,535 I,2010.0,625000.0,1
BMW,535 I,2011.0,703500.0,1
BMW,535 I,2012.0,796000.0,1
BMW,630 D,2017.0,1297000.0,1
BMW,630 D,2018.0,1363500.0,1
BMW,630 D,2019.0,1481500.0,1
BMW,630 D,2020.0,1672500.0,1
BMW,630CI,2007.0,1276000.0,1
BMW,630CI,2008.0,1369500.0,1
BMW,630CI,2009.0,1010500.0,1
BMW,630CI,2010.0,841500.0,1
BMW,630CI,2011.0,940000.0,1
BMW,630CI,2012.0,1006500.0,1
BMW,630I,2020.0,1593500.0,1
BMW,630I,2021.0,1748000.0,2
BMW,630I,2022.0,1990000.0,1
BMW,640CI,2011.0,1172000.0,1
BMW,640CI,2012.0,1311000.0,3
BMW,640CI,2013.0,1424000.0,3
BMW,640CI,2014.0,1524000.0,3
BMW,640CI,2015.0,1612500.0,3
BMW,650CI,2007.0,1679500.0,1
BMW,650CI,2008.0,1738750.0,2
BMW,650CI,2009.0,1374000.0,2
BMW,650CI,2010.0,1455000.0,2
BMW,650CI,2011.0,1558500.0,2
BMW,650CI,2012.0,1667500.0,2
BMW,730 LD,2015.0,732500.0,2
BMW,730 LD,2016.0,1207000.0,1
BMW,730 LD,2017.0,1301750.0,2
BMW,730 LD,2018.0,1460500.0,2
BMW,730 LD,2019.0,1655000.0,2
BMW,730 LD,2020.0,1844500.0,3
BMW,730 LD,2021.0,2116000.0,1
BMW,730 LD,2022.0,2307500.0,1
BMW,730 LI,2008.0,449250.0,2
BMW,730 LI,2009.0,398500.0,2
BMW,730 LI,2010.0,492500.0,1
BMW,730 LI,2011.0,571000.0,1
BMW,730 LI,2012.0,621500.0,1
BMW,730 LI,2013.0,691500.0,1
BMW,730 LI,2014.0,784500.0,1
BMW,730 LI,2015.0,841000.0,1
BMW,730LD,2011.0,8500000.0,1
BMW,730LI,2003.0,2490000.0,1
BMW,740 LI,2011.0,496000.0,1
BMW,740 LI,2012.0,544000.0,1
BMW,740 LI,2013.0,607000.0,1
BMW,740 LI,2014.0,632500.0,1
BMW,740 LI,2015.0,864750.0,2
BMW,740 LI,2016.0,1079500.0,1
BMW,740 LI,2017.0,1375250.0,2
BMW,740 LI,2018.0,1635750.0,2
BMW,740LE,2017.0,1116000.0,2
BMW,740LE,2018.0,1179000.0,3
BMW,740LE,2019.0,1402500.0,3
BMW,740LE,2020.0,1538000.0,2
BMW,745LE,2020.0,2355500.0,1
BMW,745LE,2021.0,2447000.0,1
BMW,745LE,2022.0,2732500.0,1
BMW,750 LI,2007.0,802500.0,1
BMW,750 LI,2008.0,818500.0,1
BMW,750 LI,2009.0,1249500.0,1
BMW,750 LI,2010.0,1197000.0,1
BMW,750 LI,2011.0,1270500.0,1
BMW,750 LI,2012.0,1347000.0,1
BMW,760LI,2007.0,909500.0,1
BMW,760LI,2008.0,975000.0,1
BMW,ACTIVE HYBRID 5,2012.0,639500.0,1
BMW,ACTIVE HYBRID 5,2013.0,648500.0,1
BMW,ACTIVE HYBRID 5,2014.0,679500.0,1
BMW,ACTIVE HYBRID 5,2015.0,754500.0,1
BMW,ACTIVEHYBRID 3,2013.0,549500.0,1
BMW,ACTIVEHYBRID 3,2014.0,596000.0,1
BMW,ACTIVEHYBRID 3,2015.0,641000.0,1
BMW,ACTIVEHYBRID 7L,2013.0,794500.0,1
BMW,ACTIVEHYBRID 7L,2014.0,834000.0,1
BMW,ACTIVEHYBRID 7L,2015.0,900000.0,1
BMW,F 850 GS,2013.0,794500.0,1
BMW,F 850 GS,2014.0,834000.0,1
BMW,F 850 GS,2015.0,900000.0,1
BMW,SERIES 1,2015.0,469000.0,1
BMW,SERIES 1,2017.0,678000.0,1
BMW,SERIES 2,2021.0,990000.0,3
BMW,SERIES 3,1991.0,99000.0,1
BMW,SERIES 3,2012.0,522000.0,2
BMW,SERIES 3,2014.0,599000.0,1
BMW,SERIES 3,2015.0,659000.0,1
BMW,SERIES 3,2017.0,837000.0,2
BMW,SERIES 3,2019.0,859000.0,1
BMW,SERIES 3,2020.0,1235000.0,4
BMW,SERIES 3,2021.0,1359000.0,3
BMW,SERIES 3,2022.0,1690000.0,1
BMW,SERIES 3,2023.0,2150000.0,3
BMW,SERIES 3,2024.0,2070000.0,3
BMW,SERIES 4,2014.0,998000.0,1
BMW,SERIES 4,2015.0,1688000.0,1
BMW,SERIES 4,2016.0,1090000.0,1
BMW,SERIES 4,2024.0,3150000.0,1
BMW,SERIES 5,2001.0,179000.0,1
BMW,SERIES 5,2012.0,1204500.0,2
BMW,SERIES 5,2013.0,588000.0,1
BMW,SERIES 5,2015.0,799000.0,3
BMW,SERIES 5,2018.0,1099000.0,2
BMW,SERIES 5,2019.0,1149500.0,2
BMW,SERIES 5,2020.0,1328500.0,2
BMW,SERIES 5,2021.0,1624000.0,2
BMW,SERIES 5,2024.0,2990000.0,1
BMW,SERIES 6,2022.0,1890000.0,1
BMW,SERIES 7,2016.0,1450000.0,1
BMW,SERIES 7,2017.0,1699000.0,1
BMW,SERIES 7,2022.0,3150000.0,1
BMW,SERIES 7,2024.0,5128000.0,1
BMW,X1,2012.0,319000.0,1
BMW,X1,2014.0,359000.0,1
BMW,X1,2015.0,3745000.0,2
BMW,X1,2016.0,3990000.0,1
BMW,X1,2018.0,7550000.0,3
BMW,X1,2019.0,7840000.0,4
BMW,X1,2020.0,869000.0,2
BMW,X1,2021.0,7280000.0,5
BMW,X1,2022.0,8590000.0,3
BMW,X3,2006.0,188000.0,1
BMW,X3,2012.0,419000.0,1
BMW,X3,2019.0,1280000.0,3
BMW,X3,2020.0,1665000.0,2
BMW,X3,2022.0,1994500.0,2
BMW,X4,2018.0,1029000.0,1
BMW,X5,2010.0,599000.0,1
BMW,X5,2015.0,8490000.0,3
BMW,X5,2017.0,994500.0,2
BMW,X5,2020.0,2290000.0,1
BMW,X5,2021.0,2620000.0,2
BMW,X5,2022.0,2850000.0,1
BMW,X6,2012.0,5090000.0,2
BMW,X6,2013.0,1198000.0,1
BMW,X6,2022.0,3690000.0,1
BMW,X7,2024.0,5190000.0,1
BMW,Z4,2009.0,990000.0,1
BMW,Z4,2010.0,1099000.0,1
BYD,DOLPHIN,2023.0,449000.0,1
CHEVROLET,AVEO,2007.0,40000.0,5
CHEVROLET,AVEO,2008.0,45000.0,5
CHEVROLET,AVEO,2009.0,54000.0,5
CHEVROLET,AVEO,2010.0,72000.0,5
CHEVROLET,AVEO,2011.0,74500.0,5
CHEVROLET,AVEO,2012.0,84500.0,5
CHEVROLET,AVEO,2013.0,99500.0,3
CHEVROLET,CAPTIVA,2010.0,193500.0,5
CHEVROLET,CAPTIVA,2011.0,225250.0,6
CHEVROLET,CAPTIVA,2012.0,231000.0,7
CHEVROLET,CAPTIVA,2013.0,251250.0,6
CHEVROLET,CAPTIVA,2014.0,280000.0,5
CHEVROLET,CAPTIVA,2015.0,321500.0,5
CHEVROLET,CAPTIVA,2016.0,383000.0,5
CHEVROLET,CAPTIVA,2017.0,390000.0,6
CHEVROLET,CAPTIVA,2018.0,454750.0,4
CHEVROLET,CAPTIVA,2019.0,357250.0,4
CHEVROLET,CAPTIVA,2020.0,369000.0,4
CHEVROLET,COLORADO,2010.0,198500.0,7
CHEVROLET,COLORADO,2011.0,197500.0,7
CHEVROLET,COLORADO,2012.0,222000.0,7
CHEVROLET,COLORADO,2013.0,238500.0,7
CHEVROLET,COLORADO,2014.0,257000.0,7
CHEVROLET,COLORADO,2015.0,279000.0,7
CHEVROLET,COLORADO,2016.0,265000.0,7
CHEVROLET,COLORADO,2017.0,334000.0,7
CHEVROLET,COLORADO,2018.0,380000.0,7
CHEVROLET,COLORADO,2019.0,361250.0,8
CHEVROLET,COLORADO,2020.0,366500.0,7
CHEVROLET,CRUZE,2010.0,112500.0,5
CHEVROLET,CRUZE,2011.0,120000.0,6
CHEVROLET,CRUZE,2012.0,134000.0,5
CHEVROLET,CRUZE,2013.0,158500.0,5
CHEVROLET,CRUZE,2014.0,179500.0,5
CHEVROLET,CRUZE,2015.0,210000.0,5
CHEVROLET,CRUZE,2016.0,227000.0,5
CHEVROLET,CRUZE,2017.0,274250.0,2
CHEVROLET,LUMINA,2007.0,158000.0,3
CHEVROLET,OPTRA,2007.0,74500.0,5
CHEVROLET,OPTRA,2008.0,84000.0,6
CHEVROLET,OPTRA,2009.0,99500.0,5
CHEVROLET,OPTRA,2010.0,109000.0,5
CHEVROLET,SONIC,2012.0,91500.0,5
CHEVROLET,SONIC,2013.0,103000.0,5
CHEVROLET,SONIC,2014.0,127500.0,6
CHEVROLET,SONIC,2015.0,127000.0,5
CHEVROLET,SPIN,2013.0,176000.0,1
CHEVROLET,SPIN,2014.0,187000.0,1
CHEVROLET,SPIN,2015.0,217500.0,1
CHEVROLET,TRAILBLAZER,2012.0,334000.0,5
CHEVROLET,TRAILBLAZER,2013.0,374000.0,5
CHEVROLET,TRAILBLAZER,2014.0,403000.0,5
CHEVROLET,TRAILBLAZER,2015.0,394000.0,5
CHEVROLET,TRAILBLAZER,2016.0,435500.0,5
CHEVROLET,TRAILBLAZER,2017.0,512000.0,5
CHEVROLET,TRAILBLAZER,2018.0,546500.0,5
CHEVROLET,TRAILBLAZER,2019.0,612500.0,5
CHEVROLET,TRAILBLAZER,2020.0,672250.0,4
FERRARI,296 GTB,2022.0,14557000.0,1
FERRARI,458 ITALIA,2010.0,8816000.0,1
FERRARI,458 ITALIA,2011.0,9071000.0,1
FERRARI,458 ITALIA,2012.0,9998000.0,1
FERRARI,458 ITALIA,2013.0,10877000.0,1
FERRARI,458 ITALIA,2014.0,11924000.0,1
FERRARI,458 ITALIA,2015.0,12676500.0,1
FERRARI,458 SPECIALE,2013.0,12603000.0,1
FERRARI,458 SPECIALE,2014.0,13574500.0,1
FERRARI,458 SPECIALE,2015.0,14420000.0,1
FERRARI,488 GTB,2015.0,12404000.0,1
FERRARI,488 GTB,2016.0,12838500.0,1
FERRARI,488 GTB,2017.0,13965500.0,1
FERRARI,488 GTB,2018.0,14304000.0,1
FERRARI,488 GTB,2019.0,14746500.0,1
FERRARI,CALIFORNIA,2010.0,7776000.0,1
FERRARI,CALIFORNIA,2011.0,8008000.0,1
FERRARI,CALIFORNIA,2012.0,8833000.0,1
FERRARI,CALIFORNIA,2013.0,9600500.0,1
FERRARI,CALIFORNIA,2014.0,10454000.0,1
FERRARI,CALIFORNIA,2015.0,11115000.0,1
FERRARI,CALIFORNIA T,2014.0,10327500.0,1
FERRARI,CALIFORNIA T,2015.0,10960500.0,1
FERRARI,CALIFORNIA T,2016.0,11250000.0,1
FERRARI,CALIFORNIA T,2017.0,11468500.0,1
FERRARI,CALIFORNIA T,2018.0,12137000.0,1
FERRARI,F12 BERLINETTA,2013.0,13169500.0,1
FERRARI,F12 BERLINETTA,2014.0,14332500.0,1
FERRARI,F430,2007.0,8616500.0,2
FERRARI,F430,2008.0,9271500.0,2
FERRARI,F599 FIORANO,2010.0,10656000.0,1
FERRARI,F599 FIORANO,2011.0,10812000.0,1
FERRARI,F599 FIORANO,2012.0,11924500.0,1
FERRARI,F599 FIORANO,2013.0,12953500.0,1
FERRARI,F599 FIORANO,2014.0,14332500.0,1
FERRARI,F612,2007.0,10742500.0,1
FERRARI,F8 TRIBUTO,2020.0,14720500.0,1
FERRARI,FF,2011.0,11437500.0,1
FERRARI,FF,2012.0,12551500.0,1
FERRARI,FF,2013.0,13646000.0,1
FERRARI,PORTOFINO,2018.0,12165000.0,1
FERRARI,PORTOFINO,2019.0,12487000.0,1
FERRARI,PORTOFINO,2020.0,12769500.0,1
FERRARI,ROMA,2020.0,13076000.0,1
FERRARI,ROMA,2021.0,13267500.0,1
FERRARI,ROMA,2022.0,13697500.0,1
FORD,ECOSPORT,2013.0,202750.0,4
FORD,ECOSPORT,2014.0,215000.0,5
FORD,ECOSPORT,2015.0,220750.0,6
FORD,ECOSPORT,2016.0,270000.0,5
FORD,ECOSPORT,2017.0,273000.0,3
FORD,ECOSPORT,2018.0,316500.0,2
FORD,ESCAPE,2007.0,131500.0,5
FORD,ESCAPE,2008.0,153500.0,4
FORD,ESCAPE,2009.0,175500.0,5
FORD,ESCAPE,2010.0,188000.0,3
FORD,ESCAPE,2011.0,199000.0,3
FORD,ESCAPE,2012.0,213000.0,3
FORD,ESCAPE,2013.0,241000.0,2
FORD,ESCAPE,2014.0,257250.0,2
FORD,ESCAPE,2015.0,275250.0,2
FORD,EVEREST,2012.0,290000.0,5
FORD,EVEREST,2013.0,324750.0,2
FORD,EVEREST,2014.0,380000.0,2
FORD,EVEREST,2015.0,532750.0,6
FORD,EVEREST,2016.0,692000.0,6
FORD,EVEREST,2017.0,683000.0,10
FORD,EVEREST,2018.0,728750.0,6
FORD,EVEREST,2019.0,799000.0,9
FORD,EVEREST,2020.0,836000.0,10
FORD,EVEREST,2021.0,951000.0,5
FORD,EVEREST,2022.0,1203000.0,8
FORD,EVEREST,2023.0,1329000.0,4
FORD,EVEREST,2024.0,1568000.0,1
FORD,FIESTA,2010.0,89000.0,5
FORD,FIESTA,2011.0,104500.0,5
FORD,FIESTA,2012.0,120000.0,5
FORD,FIESTA,2013.0,134000.0,6
FORD,FIESTA,2014.0,158000.0,5
FORD,FIESTA,2015.0,191000.0,5
FORD,FIESTA,2016.0,191000.0,5
FORD,FIESTA,2017.0,232500.0,3
FORD,FOCUS,2008.0,88000.0,5
FORD,FOCUS,2009.0,102000.0,5
FORD,FOCUS,2010.0,124000.0,5
FORD,FOCUS,2011.0,140000.0,5
FORD,FOCUS,2012.0,154500.0,5
FORD,FOCUS,2013.0,191500.0,5
FORD,FOCUS,2014.0,204500.0,5
FORD,FOCUS,2015.0,192000.0,5
FORD,FOCUS,2016.0,224000.0,5
FORD,FOCUS,2017.0,360250.0,2
FORD,FOCUS,2018.0,362500.0,3
FORD,MUSTANG,2016.0,1650000.0,1
FORD,MUSTANG,2017.0,2190000.0,1
FORD,MUSTANG,2018.0,2519000.0,2
FORD,MUSTANG,2019.0,2720000.0,2
FORD,MUSTANG,2020.0,2794500.0,4
FORD,MUSTANG,2021.0,2895750.0,2
FORD,MUSTANG,2022.0,3102500.0,2
FORD,RANGER,2006.0,129000.0,1
FORD,RANGER,2012.0,289000.0,7
FORD,RANGER,2013.0,289000.0,8
FORD,RANGER,2014.0,289500.0,7
FORD,RANGER,2015.0,296000.0,8
FORD,RANGER,2016.0,370500.0,9
FORD,RANGER,2017.0,401750.0,10
FORD,RANGER,2018.0,465000.0,10
FORD,RANGER,2019.0,519000.0,10
FORD,RANGER,2020.0,400000.0,9
FORD,RANGER,2021.0,502500.0,8
FORD,RANGER,2022.0,599000.0,13
FORD,RANGER,2023.0,1380000.0,1
FORD,RANGER,2024.0,5680000.0,3
FORD,TERRITORY,2007.0,209000.0,1
FORD,TERRITORY,2012.0,401000.0,1
FORD,TERRITORY,2013.0,430000.0,1
FORD,TERRITORY,2014.0,487000.0,1
FORD,TERRITORY,2015.0,535000.0,1
HAVAL,H6,2021.0,494500.0,3
HAVAL,H6,2022.0,599000.0,5
HAVAL,JOLION,2021.0,424000.0,3
HAVAL,JOLION,2022.0,454000.0,3
HINO,XZU600R-HKMLKT3,2021.0,590000.0,1
HINO,รถบรรทุก,2020.0,2190000.0,1
HONDA,ACCORD,2006.0,178000.0,1
HONDA,ACCORD,2008.0,1007000.0,2
HONDA,ACCORD,2012.0,214250.0,6
HONDA,ACCORD,2013.0,231250.0,8
HONDA,ACCORD,2014.0,296500.0,6
HONDA,ACCORD,2015.0,339000.0,9
HONDA,ACCORD,2016.0,385750.0,6
HONDA,ACCORD,2017.0,472750.0,8
HONDA,ACCORD,2018.0,475750.0,6
HONDA,ACCORD,2019.0,579000.0,11
HONDA,ACCORD,2020.0,728000.0,7
HONDA,ACCORD,2021.0,813500.0,10
HONDA,ACCORD,2022.0,822500.0,3
HONDA,BR-V,2016.0,267000.0,2
HONDA,BR-V,2017.0,276000.0,2
HONDA,BR-V,2018.0,291000.0,4
HONDA,BR-V,2019.0,320500.0,5
HONDA,BR-V,2020.0,345250.0,2
HONDA,BR-V,2021.0,352500.0,2
HONDA,BR-V,2022.0,415000.0,2
HONDA,BRIO,2013.0,155000.0,3
HONDA,BRV,2017.0,329000.0,1
HONDA,BRV,2019.0,484000.0,4
HONDA,CITY,2005.0,795000.0,1
HONDA,CITY,2010.0,199000.0,1
HONDA,CITY,2012.0,149750.0,6
HONDA,CITY,2013.0,179000.0,11
HONDA,CITY,2014.0,172500.0,6
HONDA,CITY,2015.0,200500.0,7
HONDA,CITY,2016.0,254000.0,9
HONDA,CITY,2017.0,260500.0,7
HONDA,CITY,2018.0,292000.0,7
HONDA,CITY,2019.0,313500.0,7
HONDA,CITY,2020.0,351250.0,8
HONDA,CITY,2021.0,419500.0,10
HONDA,CITY,2022.0,400250.0,6
HONDA,CITY,2023.0,529000.0,4
HONDA,CITY,2025.0,519000.0,1
HONDA,CITY HATCHBACK,2023.0,305000.0,1
HONDA,CIVIC,2007.0,189000.0,1
